Q202042	euskaltzaindia
Q918733	british_aerospace
Q20506966	q
Q27567290	q
Q16745615	cecilia_soldano
Q55258	stephen_frears
Q1731080	karl_friedrich_jaeger
Q37178506	q
Q30062425	q
Q38045586	q
Q28051878	denis_matthews
Q3105844	gilbert_roger
Q28147406	bizkaia_durango
Q7225213	q
Q22360	lisa_murkowski
Q30903001	q
Q3769376	giuliano_fortunato
Q27573506	q
Q22368	chen_shui_bian
Q5056249	s_ncr_ieni
Q1916192	michael_croissant
Q16541015	doru_claudian_frunzulic
Q42307183	g_rard_larguier
Q2469197	fanis_katergiannakis
Q41742665	patrice_aristide_blank
Q1420560	sainte_florence
Q4339995	vidradny_prospekt
Q3171816	jean_drucker
Q3769375	giuliano_fiorini
Q3171810	jean_dromer
Q1867985	q
Q6316889	justice_building
Q969305	efren_ramirez
Q1090943	oersted
Q17328041	brook_in_the_woods_near_oosterbeek
Q2591924	wolfhard_von_boeselager
Q16505197	ingamaj_beck
Q2656235	igor_chumak
Q38041395	q
Q42417775	bastien_espinassous
Q969308	buenavista_palace
Q17324283	portrait_of_carolina_frederica_kerst_wife_of_louis_royer
Q5895898	herminio_trigo
Q9395953	thomas_of_villanova_giving_alms_to_the_poor
Q21095548	kate_macintosh
Q32034218	q
Q695478	gute_zeiten_schlechte_zeiten
Q557318	anki
Q33424392	q
Q5395957	erukhan
Q31206311	q
Q31206312	q
Q15918014	albert_gotthard_nestor_cedergren
Q27517687	q
Q31206315	q
Q40685976	q
Q15276531	john_horsburgh
Q32140877	q
Q1369074	sven_thofelt
Q18118904	baguio_green_group_limited
Q28051505	david_bomberg_self_portrait_with_pipe
Q2338281	stefanie_sch_ler_springorum
Q27537534	q
Q289518	christina_moore
Q2871179	auguste_ernest_d_aboville
Q1632376	peter_demnitz
Q21055973	zeger_willem_sneller
Flag%20of%20the%20Comoros%20%281978-1992%29.svg	http_commons_wikimedia_org_wiki_special_filepath_flag_of_the_comoros_svg
Q2384259	donna_hanover
Q209518	wayne_gretzky
Q3459651	dunthorpe
62305	
Q165631	gem_ldegalerie
Q597758	university_of_oldenburg
Q1929319	esk_t_n_railway_station
Q236309	dawn_french
Q1003887	katalin_frideczky
Q81279	guildhall
Q160420	saga_prefecture
Q526709	william_dean_howells
Q21031164	nikolaos_drandakis
Q2898082	palazzo_grimani_di_santa_maria_formosa
Q9047086	mus_e_d_vreux
Q1342141	orontes_iii
Q312215	william_v_prince_of_orange
Q30037539	q
Q193648	tony_scott
Q979740	eyliac
Q2886650	convent_of_santa_isabel
Q30034843	q
Q2779200	axel_pilmark
Q30034841	q
Q30034846	q
Q3263510	louis_de_lavau
Q1427030	winnie_the_pooh
Q111743	rudi_fehr
Q32277145	q
Q774507	joseph_roumanille
Q42610872	charles_burnham_porter
Q2031935	patrick_o_connell
Q48544	cosimo_de_medici
Q1759524	tatung_einstein
Q48547	cosimo_i_de_medici_grand_duke_of_tuscany
Q373306	alan_napier
Flag%20of%20Hungary%20%2812th%20century%29.svg	http_commons_wikimedia_org_wiki_special_filepath_flag_of_hungary_th_century_svg
Q5492372	kalasatama
Q3330979	ahe
Q373300	sergey_lagutin
Q358421	tom_baker
Q30035023	q
Q17042	oakland
Q3765805	giorgio_valentinuzzi
Q67198	philip_william_august_count_palatine_of_neuburg
Q19328928	august_andresen
Q1606820	ralph_byrd
Q757391	central_european_university
Q3426511	ren_leduc
Q18386941	pat_nye
Q1018734	byurakan_observatory
Q4349911	q
Q27573901	q
Q979554	oswaldo_cruz
Q1417354	g_ran_g_ransson
Q42014684	fran_ois_cousin
Q6339597	sune_wetter
Q5064842	z_rand
Q779615	b_tr_na
Q71231	charles_the_bald
Q28056818	q
Q3081498	francis_idrac
Q244418	cermenate
Q38150063	q
Q17331783	q
Q3461286	safiatou_thiam
Q3766022	giosu_sanvito
Q27546812	q
Q31688267	q
Q22771524	jes_s_alberto_rubio
Q1389974	johann_heinrich_waser
Q33260935	q
Q82771	norbert_klein
Q31968335	q
Q374087	go_ichij
Q5063311	mi_ca
Q82776	terek_river
Q856319	cis_tower
Q464028	edward_h_plumb
Q16331195	panagiotis_pavlidis
Q164582	vytautas_landsbergis
Q164581	tony_adams
Q24027950	zaharie_rusu
Q18558696	brian_griffiths
Q1210241	itn
Q24027956	toader_gr_dinariu
Q4365582	karla_marksa_square_former_krasnaya_square_bryansk
Q3089661	fr_d_ric_boyer
Q116211	union_montreal
Q57496	federico_franco
Q57497	carl_stumpf
Q273963	s_riers
Q273962	ildik_enyedi
Q116219	alex_borstein
Q27489603	q
Q19202	phoenix
Q575287	alan_baddeley
Q616018	vasco_tagliavini
Q8917912	an_zhisheng
Q16011648	richard_abbott
Q33421274	q
50460	
Q466016	casey_wilson
Q24566989	q
Q459200	nijol_o_elyt_vaitiek_nien
50465	
Q646969	nenzing
Q24566986	q
Q448386	david_m_kreps
Q1193412	taungoo
Q6474065	laird_barron
Q3273397	jharkhand_mukti_morcha
Q1022495	c_herschel
Q39883612	alessia_quarta
Q3848968	mario_piga
Q16318	viterbo_province
Q37268351	q
Q37281274	q
Q333111	george_robinson_st_marquess_of_ripon
Q18343358	havyard_group
Q6392331	kentucky_railway_museum
Q160165	anna_of_russia
Q1548391	q
Q1550192	german_academy_of_film_arts
Q688716	armyansk
61027	
61025	
Q5297975	doris_rankin
Q4943414	eleanor_coppola
Q23711768	q
Q23711760	q
Q988592	giuseppe_baiocchi
Q23711765	q
Q2264404	baug_en_anjou
Q15238628	kitzingen_army_airfield
Q230308	emily_mortimer
Q371305	pablo_armero_mi_ia
Q600062	archbishop_s_chapel_ravenna
Q230303	caroline_kennedy
Q427550	amy_spanger
Q33419715	q
Q37160676	q
Q3557576	victor_segoffin
Q882553	joseph_melville_broughton
Q698504	sino_land
Q42606297	q
Q6831766	michael_k_frith
Q15440641	michael_keller
Q36864991	q
Q5966297	justus_lundeg_rd
Q28042098	king_edward_vi
Q27574362	q
Q27106121	sanilhac
Q5912834	peter_klason
Q15637085	muza_pavlova
Q5132938	clifford_evans
Q27572091	q
Q22162805	margaret_ascham
Q12560	ottoman_empire
Q7862923	u_right
Q27020177	q
Q1132927	korczak_ziolkowski
Q6376887	kathleen_rice
Q21075765	gerrit_vos
Q2308764	athanasius_of_naples
Q29385495	wing_brooch
Q27535686	q
Q23657165	george_childs
Q1501088	national_religious_party
Q24205419	gin_sorescu
Flag%20of%20the%20Governor-General%20of%20India%20%281947-1950%29.svg	http_commons_wikimedia_org_wiki_special_filepath_flag_of_the_governor_general_of_india_svg
Q4498779	boris_khodorov
Q949790	james_gregory_telescope
Q42440005	belmont_estate
Q17305291	camille_llodra
Q31204048	q
Q179637	prisoner_of_war
Q52304	bussy_sur_moudon
Q4364916	anna_pletnyova
F-80	f
51331	
Q30275013	grenfell_tower
Q77252	john_iii_duke_of_bavaria
Q15229957	university_of_coimbra_alta_and_sofia
Q28726684	annecy
Q13882709	hans_keller
Q27212152	le_bus_the_bus
Q29358911	q
Q707528	william_r_day
Q8020643	william_y_thompson
Q983213	niccol_zucchi
Q2481114	danira_bili
Q24007225	constantin_zamfir
Q978635	gustavo_alatriste
Q17328029	evening_at_dordrecht
Q31853098	q
Q4862391	baron_geddes
Q4888167	benjamin_aaron
Q28052155	j_g_ballard
Q1537875	katrin_mcclean
Q2657741	richard_g_hovannisian
Q870487	luciano_alghisi
Q37011443	q
Q18224673	bruno_strappini
Q870482	mont_saint_p_re
Q2940262	ivar_afzelius
Q130822	william_iv_of_the_united_kingdom
Q229419	isabella_of_aragon
Q31712151	q
Q5723890	ba_os_rabes_de_ja_n
Q5542519	george_mitchell
Q376655	depaul_blue_demons
Q1045192	luigi_barberis
Q503318	jean_baptiste_boussingault
Q31843054	q
Q22935644	q
Q3330199	fine_and_decorative_arts_museum_of_chartres
Q62133	bruno_frank
Q17351607	pernambuco_province
Q2619726	waldorf_astor_nd_viscount_astor
Q592068	communist_party_of_great_britain
Q1097253	h_rman
Q29976537	q
Q3271553	l_onardo_delfino
Q18086293	eugenio_colmo
Q28043880	thomas_killigrew
Q25184150	susanna_white
Q38090994	q
Q14948901	international_badminton_tournament_in_tr_bitz
Q263872	olga_slyusareva
Q14948902	international_badminton_tournament_in_tr_bitz
Q15031	xi_jinping
Q16977044	walter_lincoln_burrage
Q372829	museum_geelvinck_hinlopen
Q30791501	q
Q1384983	peter_sarnak
Q4346250	carlo_wieth
Q32023451	q
Q17280986	q
Q19985368	q
Q5066437	tupila_i
Q1142042	gian_paolo_baglioni
Q37335592	q
Q26702327	hora_iu_dumitru_r_cuciu
Q27510964	q
Q12411336	mazeh_street
Q978094	s_ren_cratz
Q17313440	cindy_cyrus
Q28052358	fiona_shaw
Q21619032	blaison_saint_sulpice
Q21619033	bohai_bank_tower
Q3577393	q
Q33524233	q
Q5241201	david_wilson
Q18918153	julius_westerdahl
Q33389367	q
Q41978547	jacques_thibau
Q1320557	inverted_collar_and_tie
Q23929104	q
Q5478613	melanie_hill
Q2045993	stenbocki_maja
Q516627	wende_wagner
Q1339202	hase
Q979941	lee_bollinger
Q24206521	ion_neam_u
Q11782	andreas_khol
Q24206527	constantin_tru_c
Q22278536	katerina_savvaidou
Q24206529	dumitru_boceanu
Q38048003	q
Q13542616	ive_ti
Q5950323	edvard_lidforss
Q4526541	q
Q27554869	q
Q502044	national_association_for_the_advancement_of_colored_people
Q99950	predappio
Q17321536	aeneas_at_the_court_of_latinus
Q13099335	mitsue_ichimura
Q11082860	xinchen_china_power_holdings_limited
Q975697	charles_bixler_heiser
Q27554864	q
Q872225	antal_cserna
Q502048	petrol_engine
Q1681079	james_samuel_coleman
Q388076	armando_tre_re
Q2296559	cepari
Q1994781	nobile
Q30584520	q
Q629221	q
Q104372	doris_day
Q1408047	gianluca_berti
Q309865	tele
Q18668598	the_first_steps
Q944674	te_fila_mart_nez
Q4983974	bud_westmore
Q3090181	fr_d_ric_saint_geours
Q435669	janet_margolin
Q27526804	q
Q30964621	q
Q613800	brouchaud
Q21733164	party_papiidipaadi
Q3726557	br_h_e_ti
Q30872240	q
24117	
Q1212945	the_story_of_the_kelly_gang
Q1024426	university_of_south_carolina
Q1615388	duke_of_brissac
Q3645824	bruno_maini
Q28042039	sir_nicholas_poyntz
Q21293674	eug_ne_louis_poyer
Q6058222	palacio_de_viana_c_rdoba
Q2898751	bernard_wolf
Q28042035	nicholas_kratzer
Q27548802	q
Q7784061	thierry_roussel
Q6130225	sixto_r_os
Q28042030	william_warham
Q14755697	paul_aijir_yamaguchi
Q21121938	saint_francis_altarpiece
Q28048735	george_gordon_byron_th_baron_byron
Q109550	dieter_salomon
Q28043788	william_lenthall
Q7342314	robert_brandard
Q28043785	princess_elizabeth_queen_of_bohemia_and_electress_palatine
Q28043786	sir_henry_vane_the_elder
Q4538691	irina_yarovaya
Q28043780	probably_sir_thomas_aylesbury_bt
Q21698209	q
Q20741395	untitled
Q20741397	valie_export_smart_export
Q20741391	a_study_of_the_relationships_between_inner_and_outer_space
Q20741392	a_study_of_the_relationships_between_inner_and_outer_space
Q20741393	time_as_activity_d_sseldorf
Q27529947	q
Q11509583	hibiya_library_museum
Q20741399	roll
Q26691110	florian_lucian_luca
Q27508158	q
Q30112661	th_parliament_of_finland
68314	
Flag%20of%20British%20Colonial%20Nigeria.svg	http_commons_wikimedia_org_wiki_special_filepath_flag_of_british_colonial_nigeria_svg
Q17334289	the_deposition_and_the_entombment
68310	
Q17334284	mary_and_christ_child
0450-01-01T00:00:00Z	t_z
Q17334287	st_louis_of_france_pendant_to_st_bonaventure
68319	
Q33239978	q
Q30172868	q
Q15918076	wilhelm_norlind
Q490858	anders_christiansen
Q27548808	q
Q38611	nrj
Q38610	dominion_of_newfoundland
Flag%20of%20Dominica%20%281978-1981%29.svg	http_commons_wikimedia_org_wiki_special_filepath_flag_of_dominica_svg
Q30461	president
Q38193017	q
Q33239973	q
Q187553	takanori_nishikawa
Q3207298	la_chaux_de_fonds_le_locle_watchmaking_town_planning
Q33411501	q
Q31865503	q
Q24018044	alexandru_petri_or
Q22008696	triptych_of_the_lamentation_of_christ
Q20744063	captain_st_rank
Q1793449	kurt_christensen
Q16561483	q
Q1332457	nicola_vizzoni
Q6178671	wilhelm_sj_gren
Q1244211	ian_berry
Q31868154	q
Q659926	federico_pisani
Q29877918	katrin_dorn
Q33526276	q
3010	
Q964160	jean_pierre_flourens
Q4930913	u_ora
Q28726688	r_kkyl_municipal_council
Q744182	random_house
Q1404410	michele_benedetto
Q31731696	q
Q10874700	q
Q212790	david_thewlis
Q23749068	cristian_neagoe
Q1573409	amilkas_alivizatos
Q72379	marlene_schmidt
Q23749061	gabriel_papainog
Q13982821	miguel_ngel_garc_a_nieto
Q177896	cuthbert_of_canterbury
Q26270604	q
Q30651377	q
Q1822555	q
Q24089362	temistocle_diaconu
Q925942	middle_temple
Q30174834	q
Q24089365	monica_amanci
Q24089366	silvestru_c_rjon_u
Q92555	dr_slump
Q24089368	iulian_miliare
Q6772553	marquess_of_ripon
Q537809	tsilla_chelton
Q5691	south_karelia
Q28335208	talans
Q15726482	alter_friedhof_karlsruhe
Q521471	ladislaus_of_salzburg
Q3139883	homorod
Q1537092	scott_molina
Q34618	gustave_courbet
Q29569690	alexander_korzin
Q3282135	malise_v_earl_of_strathearn
Q3441501	ronald_cameron
Q521479	blis_et_born
Q7113408	over_my_dead_body
Q3014808	daniel_weinreb
Q23908783	restaurant_rebel
Q30900768	q
chapdelaine2012	chapdelaine
Q120901	friedrich_wilhelm
Q31207427	q
Q26690649	gavril_ropan
Q594444	israel_police
Q982438	eugenio_canfari
Q5200842	cyril_philips
Q5057599	zetea
Q333575	c_p_snow
Q45007	chubut_province
Q26133525	petru_dorin_butnariu
Q333572	emperor_k_gen
Q68387	l_isle
Q15488345	neil_gorsuch
Q4155717	ivan_alekseevich_dvigubski
Q4155715	nicholas_l_dvigubsky
Q27533727	q
Q3451600	rue_de_la_victoire
Q1617521	hieronim_augustyn_lubomirski
Q807356	barbara_be_lich
Q24174626	neculai_cucu
Q1665181	institution_of_civil_engineers
Q455428	swedish_football_association
Q17328129	well_guarded_child
Q24174629	mihai_puruhniuc
Q37465560	q
Q1215567	catiuscia_marini
Q455421	jean_fran_ois_revel
Q1664858	institute_for_peace_research_and_security_policy_at_the_university_of_hamburg
Q3168735	jean_philippe_ren_de_la_bl_terie
Q7965336	walter_kennedy
Q838783	tsuen_wan_station
23231	
Q1685252	patrick_d_rozario
Q17024522	carol_keyser
Q33526496	q
Q3323978	morgan_lamoisson
Q2660774	british_windward_islands
Q23956018	q
Q24258907	dave_trumbore
Q23956019	q
Q488511	motherland_party
Q1690369	joachim_phayao_manisap
Q5615633	carl_edvard_dahlman
Q1140034	lutz_en_dunois
50001	
Q27547028	q
Q33256599	q
Q17323596	view_of_the_valkhof_in_nijmegen
Q38197214	q
Q17323590	an_old_man
Q348807	saint_jean_d_ang_ly
Q8581	saladin
Q23956015	q
Q567103	enrico_poitschke
Q27531705	q
Q28051503	lloyd_logan_pearsall_smith
Q37813169	q
Q6842356	midland_holdings
Q106593	adolf_sauerland
Blason%20ville%20fr%20Vebron%20%28Loz%C3%A8re%29.svg	http_commons_wikimedia_org_wiki_special_filepath_blason_ville_fr_vebron_loz_c_a_re_svg
Q106594	wrangel_island
Q30238288	q
Q42313109	columbus_obelisk
Q10680544	q
Q18608139	q
Q30238284	q
Q15876329	l_ambulance_improvis_e
Q30238282	q
Q15709188	q
Q444509	franca_rame
Q688913	margaret_hodge
Q28047679	william_romaine
Q3639335	biagio_dreossi
Q16595583	renault_m_gane_ii
Q33248753	q
Q4272074	q
Q390698	clay_matthews_iii
Q1445752	frantz_funck_brentano
Q2736541	zoskales
Q31097023	q
Q16212328	vita_heine
Q30581867	q
Q1344620	goussainville
Q352462	francis_ii_duke_of_brittany
14330	
Q3903910	pietro_gariglio
Q8583	vulkaneifel
Q783812	argouges
Q275709	q
Q19849819	tracy_peck
Q189895	jennifer_jones
Q24567521	q
Q24347350	francisc_sz_cs
Q12023896	jaroslav_kubera
Q275707	jeri_taylor
Q100996	ernst_behler
Q532972	tommy_engel
Q532973	zhang_guotao
Q27572753	q
Q10780	grimma
Q1459553	friedrich_hayn
Q401557	charles_de_wailly
Q312999	mauro_tassotti
Q28043730	john_finch_st_baron_finch
Q27554942	q
Q1441983	redevelopment
Q28045175	charles_townshend_nd_viscount_townshend
Q105817	kevin_kline
Q37340479	q
Q28045173	sir_james_thornhill
Q28045172	david_le_marchand
Q20969100	kim_chang_su
Q4254943	jill_latiano
Q24172663	vasile_butnaru
Q28045179	edward_harley_nd_earl_of_oxford
Q9446	pete_sampras
Q3678176	ciro_pezzella
Q28001145	q
Q30559778	q
Q15732636	nick_wechsler
Q1725950	canton_of_lisieux
Q33311057	q
Q3624076	striscia_la_notizia
Q26241373	ioan_pop
Q28042984	sir_henry_unton
Q28001149	q
Q729505	soft_machine
Q2478997	achot_ii_bagratuni
Q1488925	cesare_butti
Q30117415	q
Q30282263	q
Q37303874	q
Q1895138	ple_cu_a
Q717038	masayoshi_son
Q23690185	galliano_parigi
Q10429753	sture
Q28000726	still_life_with_armor
Q15069986	sylvie_gance
Q27546999	q
Q21892	democratic_party
Q16426575	schela
Q17338827	dolls_house_of_petronella_oortman
Q3059682	eug_ne_albertini
Q6144429	james_truitt
Q1678456	richard_henderson
Q1481144	q
Q315411	francesco_maria_grimaldi
Q38298871	q
Q490072	roger_livesey
Q220982	tristan_da_cunha
Q1831017	hubert_vanherreweghen
Q3771202	giuseppe_persi
Q3788104	h_ctor_demarco
Q820287	bergstrand
Q1336105	matteo_sereni
Q11868769	kaarlo_kallioniemi
Q820283	pierre_christian_taittinger
Q3897731	patrick_djivas
Q1364019	federico_castelluccio
Q974734	phillips_brooks
Q12025903	josef_bou_ka
Q488048	pricewaterhousecoopers
Q974737	flancourt_catelon
Q1334271	elvira_lippitz
Q346694	per_kr_ldrup
Q6066533	irakli_gharibashvili
Q1317308	ezio_bardelli
Q3312666	midge_decter
Q5057624	vii_oara
Q5965577	richard_lund
Q17175490	q
Q17331388	musical_company
Q4076481	vladimir_balashov
Q3166560	jean_jules_clamageran
Q666931	john_lindsay
Q2115058	villa_thiene
Q24589657	q
Q33620838	q
Q3293821	marius_loque
Q31445130	q
Q1560915	g_nter_pritschow
Q27534728	q
Q16060104	ernst_b_chel
1994-01-01T00:00:00Z	t_z
Q19162698	vista_from_a_port
Q5219282	daniele_marino
Q23061456	detlev_wolter
1363-2175	
Q5047770	cas_jansen
Q446103	huguette_dreyfus
Q17341636	salome_with_the_head_of_john_the_baptist
Q19162690	q
Q446104	marika_domi_czyk
Q19162692	q
Q210534	daily_mail
Q23728769	gabriel_dum_nic
Q317041	otto_mueller
Q16574070	lucone_di_polpenazze
Q17306330	valerio_nava
Q154797	bundestag_of_germany
Q2582001	willy_hoppe
Q32051774	q
Q28051249	sir_adrian_carton_de_wiart
Q5055148	cruci_or
Q22829143	q
Q3588308	mile_antonio
Q22282566	j_nis_cibu_skis
Q23902275	q
Q977228	yakov_smirnoff
Q37319524	q
Q3588302	mile_victor_duval
1625-01-01T00:00:00Z	t_z
Q54055	cristian_tello
Q28042599	sir_henry_sidney
Q30052699	q
Q27553717	q
Q13411229	q
02458	
Q27553710	q
Q2183923	kees_verkade
Q27553718	q
Q31106356	q
Q29262381	helga_von_k_gelgen
Q15876049	johannes_oerlemans
Q42000	tahiti
Q739986	alfred_ernout
Q483379	gwen_stefani
Q27891882	quick_step_floors
Q6460085	lswr_o_class_w_calbourne
Q27536431	q
Q33084288	q
Q1201513	university_of_otago
Q844427	champaner_pavagadh_archaeological_park
Q1850	phnom_penh
Q1851	arkhangelsk
Q1854	ho_chi_minh_city
Q3132850	shin_sawbu
Q311413	li_xiannian
Q586389	antoine_houdar_de_la_motte
Q3311316	michele_santacroce
Q311415	t_pac_inca_yupanqui
Q1118765	jos_cabanis
Q1667745	q
Q12953614	santo_domingo_xenacoj_cakchiquel
Q12953613	santa_mar_a_de_jes_s_cakchiquel
Q15939973	palace_of_the_count_of_flanders
Q1451173	fran_ois_p_rier
Q3659426	carlo_gianelli
Q27525443	q
Q30072568	q
Q569998	trizone
Q69822	pregny_chamb_sy
Q1872349	louville
Q20507775	levon_lisitsyan
Q961893	alan_jay_lerner
Q12642167	northern_cakchiquel
Q961891	fip
Q23794351	othellos_famagusta
Q58600	friedrich_iii_of_germany
Q35693737	kate_simpson_hayes
Q38094063	q
Q62766	jay_z
Q62767	wilhelm_pfeffer
Q1133906	andy_hui
Q431823	sae_miyazawa
Q1929848	michael_williams
Q7652201	sverigeleden
Q25462722	ioan_ghinescu
Q155446	institut_sup_rieur_de_l_a_ronautique_et_de_l_espace
Q378702	pepin_ii_of_aquitaine
Q23930905	stelic_gheorghe
Q30581003	q
Q30917553	sergio_c_novas
Q28043999	george_monck_st_duke_of_albemarle
Q23930909	mihai_ion
Q38042934	q
Q3185945	josh_ackerman
Q38042930	q
Q29385903	ritual_figure
Q31034136	q
Q118109	roman_catholic_diocese_of_v_c
Q48525	federal_government_of_the_united_states
Q6547977	lille_graah
Q3619569	antonio_ferrara
39158	
Q11891927	saima_hy_kki
Q1464517	antonio_bortoletti
Q30027377	q
Q22004232	q
Q1675569	ivan_mortimer_linforth
Q33430460	q
Q27573929	q
Q16236115	caleb_ekuban
Q15631401	fellow_of_the_royal_society
Q1583447	hall_of_mirrors
Q16926700	upbest_group_limited
Q75622	elizabeth_hurley
Q43757	heinz_schaden
Q30095791	q
Q202979	cordell_hull
Q2429435	thrasybulos_georgiades
Q13055029	q
Q11887	william_rowan_hamilton
Q20177434	a_woman_holding_a_pink
Q202976	barbara_feldon
Q1068063	national_gallery_of_canada
Q253862	yoshiko_yamaguchi
Q312140	sergio_claudio_dos_santos
Q312143	david_platt
Q710571	alyssa_chia
Q5933150	hugh_d_aubigny_th_earl_of_arundel
Q637237	national_archaeological_museum
Q312148	andrei_kanchelskis
Q15999005	mark_mindler
Q1619360	la_catedral
Q3320454	moncer_rouissi
Q6143190	james_simon
Q326781	lou_boudreau
Q20436201	istv_n_karsa
Q20251632	hermanninm_ki
Q38257068	jonas_petter_malmqvist
Q27558458	q
Q3558039	brunetto_bucciarelli_ducci
Q7284827	rainer_mahlam_ki
Q28050221	william_holman_hunt
Q3767727	giovanni_mei
Q28365087	genaro_garc_a_alas_y_ure_a
Q17354406	olivier_ducas
Q26049	aetna
Q31206594	q
Q153978	university_of_t_bingen
Q360113	jos_p_laurel
Q1174627	david_guterson
Q28364735	petra_vermote
Q28036557	winfried_harzer
Q27538453	q
Q63415	dirk_niebel
Q2464769	tomasz_kupisz
Q707410	french_stewart
Q3107747	mile_buisset
Q977510	q
Q27212066	two_black_forms
Q939831	giorgio_amendola
Q17335824	the_flagellation
Q465523	haigazian_university
Q15825890	linda_marlen_runge
Q860240	bryantsev_youth_theatre
Q291171	aegon_n_v
Q10690703	q
Q30619717	q
Q3061257	eva_lang
Q5391168	juan_saavedra_ruiz
Q30619713	q
Q10690704	q
Q31823987	q
Q30570576	q
Q1930549	micha_kabaci_ski
Q1703465	buzdyaksky_district
Q11400208	luigi_binda
Q27570323	q
Q27512635	q
Q462333	clara_westhoff
Q11051292	jos_lemery_e_ibarrola
Q540597	asia_carrera
Q22248660	q
Q5606208	greg_saenz
Q74573	otto_regenbogen
Q1384753	saint_georges_sur_layon
Q21067281	depha_masterpiece
Q28044773	king_james_ii
Q18222618	wilhelm_k_hlmann
Q29545	kevin_durant
Q161962	che_mno
Q202351	giurgiu
Q3697472	cristiano_scalabrelli
Q27538640	q
Q548360	oersberg
Q153048	constantin_br_ncu_i
Flag%20of%20Romania%20%281965-1989%29.svg	http_commons_wikimedia_org_wiki_special_filepath_flag_of_romania_svg
Q30158977	q
Q168828	first_rutte_cabinet
Q153047	ion_c_br_tianu
Q27543228	q
Q726198	walter_q_gresham
Q559264	shen_congwen
Q2246113	robert_regout
Q31033681	q
Q697552	karel_van_miert
Q26238890	tiberius_popovici
Q335004	hastings_ismay_st_baron_ismay
Q712039	attilio_nicora
Q260148	sainte_anne_sur_vilaine
Q27532144	q
Q1095676	clark_air_base
Q33321726	q
Q29385920	head_of_a_hippopotamus
Q17329732	arrival_of_the_boats
1633-01-01T00:00:00Z	t_z
Q13542495	rafaila
Q38045444	q
Q4679398	adam_leventhal
Q2035401	perth_arena
Q27568327	q
Q21014652	katja_dathe
Q371854	anton_n_z_potock
Q21296151	q
Q1383808	tr_mont
